Cycle 3:Ni:Survey
	Characteristic Energy eV	1.486610e+003	Acquisition Time s	1.000000e-001
Name		
Position		
FWHM		
Area		
Lineshape		
K.E.	Counts		B.E.	CPS
6.104100e+002	8.970520e+003		8.762000e+002	2.990173e+004
6.105100e+002	9.013270e+003		8.761000e+002	3.004423e+004
6.106100e+002	9.095810e+003		8.760000e+002	3.031937e+004
6.107100e+002	9.061210e+003		8.759000e+002	3.020403e+004
6.108100e+002	9.120030e+003		8.758000e+002	3.040010e+004
6.109100e+002	9.141980e+003		8.757000e+002	3.047327e+004
6.110100e+002	9.229890e+003		8.756000e+002	3.076630e+004
6.111100e+002	9.250210e+003		8.755000e+002	3.083403e+004
6.112100e+002	9.361420e+003		8.754000e+002	3.120473e+004
6.113100e+002	9.429430e+003		8.753000e+002	3.143143e+004
6.114100e+002	9.430170e+003		8.752000e+002	3.143390e+004
6.115100e+002	9.418920e+003		8.751000e+002	3.139640e+004
6.116100e+002	9.446670e+003		8.750000e+002	3.148890e+004
6.117100e+002	9.524080e+003		8.749000e+002	3.174693e+004
6.118100e+002	9.556450e+003		8.748000e+002	3.185483e+004
6.119100e+002	9.574460e+003		8.747000e+002	3.191487e+004
6.120100e+002	9.559650e+003		8.746000e+002	3.186550e+004
6.121100e+002	9.647850e+003		8.745000e+002	3.215950e+004
6.122100e+002	9.679140e+003		8.744000e+002	3.226380e+004
6.123100e+002	9.597890e+003		8.743000e+002	3.199297e+004
6.124100e+002	9.561740e+003		8.742000e+002	3.187247e+004
6.125100e+002	9.592430e+003		8.741000e+002	3.197477e+004
6.126100e+002	9.590300e+003		8.740000e+002	3.196767e+004
6.127100e+002	9.536100e+003		8.739000e+002	3.178700e+004
6.128100e+002	9.565250e+003		8.738000e+002	3.188417e+004
6.129100e+002	9.530350e+003		8.737000e+002	3.176783e+004
6.130100e+002	9.463560e+003		8.736000e+002	3.154520e+004
6.131100e+002	9.497820e+003		8.735000e+002	3.165940e+004
6.132100e+002	9.510550e+003		8.734000e+002	3.170183e+004
6.133100e+002	9.471510e+003		8.733000e+002	3.157170e+004
6.134100e+002	9.493360e+003		8.732000e+002	3.164453e+004
6.135100e+002	9.498630e+003		8.731000e+002	3.166210e+004
6.136100e+002	9.447480e+003		8.730000e+002	3.149160e+004
6.137100e+002	9.460440e+003		8.729000e+002	3.153480e+004
6.138100e+002	9.452550e+003		8.728000e+002	3.150850e+004
6.139100e+002	9.495660e+003		8.727000e+002	3.165220e+004
6.140100e+002	9.493280e+003		8.726000e+002	3.164427e+004
6.141100e+002	9.499080e+003		8.725000e+002	3.166360e+004
6.142100e+002	9.564260e+003		8.724000e+002	3.188087e+004
6.143100e+002	9.536760e+003		8.723000e+002	3.178920e+004
6.144100e+002	9.644480e+003		8.722000e+002	3.214827e+004
6.145100e+002	9.709810e+003		8.721000e+002	3.236603e+004
6.146100e+002	9.799290e+003		8.720000e+002	3.266430e+004
6.147100e+002	9.906240e+003		8.719000e+002	3.302080e+004
6.148100e+002	1.000790e+004		8.718000e+002	3.335967e+004
6.149100e+002	1.010800e+004		8.717000e+002	3.369333e+004
6.150100e+002	1.018440e+004		8.716000e+002	3.394800e+004
6.151100e+002	1.030730e+004		8.715000e+002	3.435767e+004
6.152100e+002	1.045860e+004		8.714000e+002	3.486200e+004
6.153100e+002	1.066340e+004		8.713000e+002	3.554467e+004
6.154100e+002	1.081290e+004		8.712000e+002	3.604300e+004
6.155100e+002	1.101940e+004		8.711000e+002	3.673133e+004
6.156100e+002	1.130650e+004		8.710000e+002	3.768833e+004
6.157100e+002	1.157320e+004		8.709000e+002	3.857733e+004
6.158100e+002	1.180910e+004		8.708000e+002	3.936367e+004
6.159100e+002	1.223140e+004		8.707000e+002	4.077133e+004
6.160100e+002	1.260450e+004		8.706000e+002	4.201500e+004
6.161100e+002	1.287330e+004		8.705000e+002	4.291100e+004
6.162100e+002	1.324870e+004		8.704000e+002	4.416233e+004
6.163100e+002	1.359570e+004		8.703000e+002	4.531900e+004
6.164100e+002	1.394680e+004		8.702000e+002	4.648933e+004
6.165100e+002	1.418730e+004		8.701000e+002	4.729100e+004
6.166100e+002	1.436440e+004		8.700000e+002	4.788133e+004
6.167100e+002	1.442710e+004		8.699000e+002	4.809033e+004
6.168100e+002	1.429550e+004		8.698000e+002	4.765167e+004
6.169100e+002	1.398160e+004		8.697000e+002	4.660533e+004
6.170100e+002	1.365710e+004		8.696000e+002	4.552367e+004
6.171100e+002	1.315160e+004		8.695000e+002	4.383867e+004
6.172100e+002	1.263640e+004		8.694000e+002	4.212133e+004
6.173100e+002	1.211570e+004		8.693000e+002	4.038567e+004
6.174100e+002	1.151000e+004		8.692000e+002	3.836667e+004
6.175100e+002	1.094920e+004		8.691000e+002	3.649733e+004
6.176100e+002	1.038810e+004		8.690000e+002	3.462700e+004
6.177100e+002	9.977920e+003		8.689000e+002	3.325973e+004
6.178100e+002	9.590440e+003		8.688000e+002	3.196813e+004
6.179100e+002	9.242710e+003		8.687000e+002	3.080903e+004
6.180100e+002	8.973910e+003		8.686000e+002	2.991303e+004
6.181100e+002	8.724960e+003		8.685000e+002	2.908320e+004
6.182100e+002	8.535480e+003		8.684000e+002	2.845160e+004
6.183100e+002	8.359850e+003		8.683000e+002	2.786617e+004
6.184100e+002	8.243030e+003		8.682000e+002	2.747677e+004
6.185100e+002	8.056850e+003		8.681000e+002	2.685617e+004
6.186100e+002	7.956540e+003		8.680000e+002	2.652180e+004
6.187100e+002	7.880860e+003		8.679000e+002	2.626953e+004
6.188100e+002	7.832670e+003		8.678000e+002	2.610890e+004
6.189100e+002	7.725570e+003		8.677000e+002	2.575190e+004
6.190100e+002	7.681870e+003		8.676000e+002	2.560623e+004
6.191100e+002	7.629580e+003		8.675000e+002	2.543193e+004
6.192100e+002	7.562650e+003		8.674000e+002	2.520883e+004
6.193100e+002	7.484620e+003		8.673000e+002	2.494873e+004
6.194100e+002	7.494670e+003		8.672000e+002	2.498223e+004
6.195100e+002	7.440280e+003		8.671000e+002	2.480093e+004
6.196100e+002	7.359280e+003		8.670000e+002	2.453093e+004
6.197100e+002	7.307300e+003		8.669000e+002	2.435767e+004
6.198100e+002	7.301190e+003		8.668000e+002	2.433730e+004
6.199100e+002	7.265380e+003		8.667000e+002	2.421793e+004
6.200100e+002	7.299700e+003		8.666000e+002	2.433233e+004
6.201100e+002	7.234610e+003		8.665000e+002	2.411537e+004
6.202100e+002	7.220370e+003		8.664000e+002	2.406790e+004
6.203100e+002	7.200340e+003		8.663000e+002	2.400113e+004
6.204100e+002	7.274550e+003		8.662000e+002	2.424850e+004
6.205100e+002	7.227680e+003		8.661000e+002	2.409227e+004
6.206100e+002	7.189850e+003		8.660000e+002	2.396617e+004
6.207100e+002	7.186690e+003		8.659000e+002	2.395563e+004
6.208100e+002	7.214850e+003		8.658000e+002	2.404950e+004
6.209100e+002	7.212740e+003		8.657000e+002	2.404247e+004
6.210100e+002	7.150560e+003		8.656000e+002	2.383520e+004
6.211100e+002	7.180890e+003		8.655000e+002	2.393630e+004
6.212100e+002	7.153770e+003		8.654000e+002	2.384590e+004
6.213100e+002	7.147190e+003		8.653000e+002	2.382397e+004
6.214100e+002	7.172190e+003		8.652000e+002	2.390730e+004
6.215100e+002	7.160160e+003		8.651000e+002	2.386720e+004
6.216100e+002	7.174670e+003		8.650000e+002	2.391557e+004
6.217100e+002	7.151190e+003		8.649000e+002	2.383730e+004
6.218100e+002	7.153060e+003		8.648000e+002	2.384353e+004
6.219100e+002	7.175320e+003		8.647000e+002	2.391773e+004
6.220100e+002	7.164310e+003		8.646000e+002	2.388103e+004
6.221100e+002	7.126040e+003		8.645000e+002	2.375347e+004
6.222100e+002	7.101480e+003		8.644000e+002	2.367160e+004
6.223100e+002	7.107770e+003		8.643000e+002	2.369257e+004
6.224100e+002	7.137050e+003		8.642000e+002	2.379017e+004
6.225100e+002	7.097000e+003		8.641000e+002	2.365667e+004
6.226100e+002	7.084590e+003		8.640000e+002	2.361530e+004
6.227100e+002	7.091380e+003		8.639000e+002	2.363793e+004
6.228100e+002	7.103170e+003		8.638000e+002	2.367723e+004
6.229100e+002	7.085270e+003		8.637000e+002	2.361757e+004
6.230100e+002	7.068530e+003		8.636000e+002	2.356177e+004
6.231100e+002	7.051690e+003		8.635000e+002	2.350563e+004
6.232100e+002	7.117120e+003		8.634000e+002	2.372373e+004
6.233100e+002	7.080050e+003		8.633000e+002	2.360017e+004
6.234100e+002	7.102670e+003		8.632000e+002	2.367557e+004
6.235100e+002	7.063900e+003		8.631000e+002	2.354633e+004
6.236100e+002	7.115330e+003		8.630000e+002	2.371777e+004
6.237100e+002	7.120770e+003		8.629000e+002	2.373590e+004
6.238100e+002	7.117410e+003		8.628000e+002	2.372470e+004
6.239100e+002	7.095560e+003		8.627000e+002	2.365187e+004
6.240100e+002	7.126870e+003		8.626000e+002	2.375623e+004
6.241100e+002	7.197040e+003		8.625000e+002	2.399013e+004
6.242100e+002	7.149840e+003		8.624000e+002	2.383280e+004
6.243100e+002	7.200630e+003		8.623000e+002	2.400210e+004
6.244100e+002	7.219650e+003		8.622000e+002	2.406550e+004
6.245100e+002	7.220180e+003		8.621000e+002	2.406727e+004
6.246100e+002	7.259620e+003		8.620000e+002	2.419873e+004
6.247100e+002	7.290630e+003		8.619000e+002	2.430210e+004
6.248100e+002	7.264220e+003		8.618000e+002	2.421407e+004
6.249100e+002	7.307940e+003		8.617000e+002	2.435980e+004
6.250100e+002	7.296230e+003		8.616000e+002	2.432077e+004
6.251100e+002	7.358690e+003		8.615000e+002	2.452897e+004
6.252100e+002	7.431440e+003		8.614000e+002	2.477147e+004
6.253100e+002	7.467530e+003		8.613000e+002	2.489177e+004
6.254100e+002	7.512250e+003		8.612000e+002	2.504083e+004
6.255100e+002	7.536070e+003		8.611000e+002	2.512023e+004
6.256100e+002	7.559350e+003		8.610000e+002	2.519783e+004
6.257100e+002	7.621850e+003		8.609000e+002	2.540617e+004
6.258100e+002	7.713060e+003		8.608000e+002	2.571020e+004
6.259100e+002	7.762170e+003		8.607000e+002	2.587390e+004
6.260100e+002	7.796890e+003		8.606000e+002	2.598963e+004
6.261100e+002	7.881680e+003		8.605000e+002	2.627227e+004
6.262100e+002	7.985020e+003		8.604000e+002	2.661673e+004
6.263100e+002	8.023500e+003		8.603000e+002	2.674500e+004
6.264100e+002	8.087940e+003		8.602000e+002	2.695980e+004
6.265100e+002	8.182570e+003		8.601000e+002	2.727523e+004
6.266100e+002	8.234900e+003		8.600000e+002	2.744967e+004
6.267100e+002	8.284360e+003		8.599000e+002	2.761453e+004
6.268100e+002	8.426420e+003		8.598000e+002	2.808807e+004
6.269100e+002	8.508790e+003		8.597000e+002	2.836263e+004
6.270100e+002	8.587120e+003		8.596000e+002	2.862373e+004
6.271100e+002	8.655560e+003		8.595000e+002	2.885187e+004
6.272100e+002	8.716250e+003		8.594000e+002	2.905417e+004
6.273100e+002	8.856620e+003		8.593000e+002	2.952207e+004
6.274100e+002	8.897450e+003		8.592000e+002	2.965817e+004
6.275100e+002	8.946220e+003		8.591000e+002	2.982073e+004
6.276100e+002	9.010380e+003		8.590000e+002	3.003460e+004
6.277100e+002	9.091220e+003		8.589000e+002	3.030407e+004
6.278100e+002	9.195630e+003		8.588000e+002	3.065210e+004
6.279100e+002	9.259720e+003		8.587000e+002	3.086573e+004
6.280100e+002	9.297860e+003		8.586000e+002	3.099287e+004
6.281100e+002	9.273080e+003		8.585000e+002	3.091027e+004
6.282100e+002	9.267540e+003		8.584000e+002	3.089180e+004
6.283100e+002	9.273670e+003		8.583000e+002	3.091223e+004
6.284100e+002	9.172160e+003		8.582000e+002	3.057387e+004
6.285100e+002	9.142430e+003		8.581000e+002	3.047477e+004
6.286100e+002	9.050770e+003		8.580000e+002	3.016923e+004
6.287100e+002	8.999350e+003		8.579000e+002	2.999783e+004
6.288100e+002	8.926020e+003		8.578000e+002	2.975340e+004
6.289100e+002	8.819580e+003		8.577000e+002	2.939860e+004
6.290100e+002	8.760660e+003		8.576000e+002	2.920220e+004
6.291100e+002	8.694040e+003		8.575000e+002	2.898013e+004
6.292100e+002	8.655500e+003		8.574000e+002	2.885167e+004
6.293100e+002	8.638290e+003		8.573000e+002	2.879430e+004
6.294100e+002	8.619230e+003		8.572000e+002	2.873077e+004
6.295100e+002	8.595050e+003		8.571000e+002	2.865017e+004
6.296100e+002	8.582180e+003		8.570000e+002	2.860727e+004
6.297100e+002	8.553450e+003		8.569000e+002	2.851150e+004
6.298100e+002	8.528590e+003		8.568000e+002	2.842863e+004
6.299100e+002	8.521690e+003		8.567000e+002	2.840563e+004
6.300100e+002	8.498660e+003		8.566000e+002	2.832887e+004
6.301100e+002	8.479560e+003		8.565000e+002	2.826520e+004
6.302100e+002	8.556710e+003		8.564000e+002	2.852237e+004
6.303100e+002	8.582050e+003		8.563000e+002	2.860683e+004
6.304100e+002	8.512430e+003		8.562000e+002	2.837477e+004
6.305100e+002	8.523980e+003		8.561000e+002	2.841327e+004
6.306100e+002	8.553390e+003		8.560000e+002	2.851130e+004
6.307100e+002	8.565280e+003		8.559000e+002	2.855093e+004
6.308100e+002	8.647660e+003		8.558000e+002	2.882553e+004
6.309100e+002	8.662300e+003		8.557000e+002	2.887433e+004
6.310100e+002	8.656010e+003		8.556000e+002	2.885337e+004
6.311100e+002	8.722970e+003		8.555000e+002	2.907657e+004
6.312100e+002	8.756400e+003		8.554000e+002	2.918800e+004
6.313100e+002	8.785590e+003		8.553000e+002	2.928530e+004
6.314100e+002	8.791780e+003		8.552000e+002	2.930593e+004
6.315100e+002	8.926600e+003		8.551000e+002	2.975533e+004
6.316100e+002	9.007820e+003		8.550000e+002	3.002607e+004
6.317100e+002	9.185300e+003		8.549000e+002	3.061767e+004
6.318100e+002	9.310650e+003		8.548000e+002	3.103550e+004
6.319100e+002	9.425410e+003		8.547000e+002	3.141803e+004
6.320100e+002	9.566780e+003		8.546000e+002	3.188927e+004
6.321100e+002	9.779530e+003		8.545000e+002	3.259843e+004
6.322100e+002	1.003900e+004		8.544000e+002	3.346333e+004
6.323100e+002	1.027520e+004		8.543000e+002	3.425067e+004
6.324100e+002	1.056410e+004		8.542000e+002	3.521367e+004
6.325100e+002	1.090830e+004		8.541000e+002	3.636100e+004
6.326100e+002	1.128650e+004		8.540000e+002	3.762167e+004
6.327100e+002	1.178150e+004		8.539000e+002	3.927167e+004
6.328100e+002	1.238620e+004		8.538000e+002	4.128733e+004
6.329100e+002	1.308080e+004		8.537000e+002	4.360267e+004
6.330100e+002	1.391140e+004		8.536000e+002	4.637133e+004
6.331100e+002	1.489460e+004		8.535000e+002	4.964867e+004
6.332100e+002	1.619360e+004		8.534000e+002	5.397867e+004
6.333100e+002	1.761480e+004		8.533000e+002	5.871600e+004
6.334100e+002	1.934940e+004		8.532000e+002	6.449800e+004
6.335100e+002	2.125300e+004		8.531000e+002	7.084333e+004
6.336100e+002	2.324470e+004		8.530000e+002	7.748233e+004
6.337100e+002	2.513200e+004		8.529000e+002	8.377333e+004
6.338100e+002	2.667000e+004		8.528000e+002	8.890000e+004
6.339100e+002	2.744980e+004		8.527000e+002	9.149933e+004
6.340100e+002	2.730960e+004		8.526000e+002	9.103200e+004
6.341100e+002	2.610500e+004		8.525000e+002	8.701667e+004
6.342100e+002	2.402030e+004		8.524000e+002	8.006767e+004
6.343100e+002	2.127580e+004		8.523000e+002	7.091933e+004
6.344100e+002	1.822390e+004		8.522000e+002	6.074633e+004
6.345100e+002	1.530010e+004		8.521000e+002	5.100033e+004
6.346100e+002	1.276200e+004		8.520000e+002	4.254000e+004
6.347100e+002	1.076310e+004		8.519000e+002	3.587700e+004
6.348100e+002	9.274810e+003		8.518000e+002	3.091603e+004
6.349100e+002	8.177480e+003		8.517000e+002	2.725827e+004
6.350100e+002	7.389310e+003		8.516000e+002	2.463103e+004
6.351100e+002	6.774590e+003		8.515000e+002	2.258197e+004
6.352100e+002	6.305500e+003		8.514000e+002	2.101833e+004
6.353100e+002	5.991370e+003		8.513000e+002	1.997123e+004
6.354100e+002	5.694540e+003		8.512000e+002	1.898180e+004
6.355100e+002	5.479070e+003		8.511000e+002	1.826357e+004
6.356100e+002	5.320760e+003		8.510000e+002	1.773587e+004
6.357100e+002	5.211680e+003		8.509000e+002	1.737227e+004
6.358100e+002	5.097400e+003		8.508000e+002	1.699133e+004
6.359100e+002	5.012480e+003		8.507000e+002	1.670827e+004
6.360100e+002	4.910290e+003		8.506000e+002	1.636763e+004
6.361100e+002	4.822750e+003		8.505000e+002	1.607583e+004
6.362100e+002	4.760300e+003		8.504000e+002	1.586767e+004
6.363100e+002	4.715500e+003		8.503000e+002	1.571833e+004
6.364100e+002	4.668120e+003		8.502000e+002	1.556040e+004
6.365100e+002	4.597890e+003		8.501000e+002	1.532630e+004
6.366100e+002	4.555500e+003		8.500000e+002	1.518500e+004
6.367100e+002	4.535780e+003		8.499000e+002	1.511927e+004
6.368100e+002	4.492830e+003		8.498000e+002	1.497610e+004
6.369100e+002	4.421450e+003		8.497000e+002	1.473817e+004
6.370100e+002	4.407440e+003		8.496000e+002	1.469147e+004
6.371100e+002	4.381450e+003		8.495000e+002	1.460483e+004
